cart_id,customer_id,created_at
4411,2021,2024-12-30
4412,7676,2025-04-08
4413,5493,2025-04-12
4414,5263,2025-03-08
4415,9169,2025-01-27
4416,7605,2024-10-06
4417,2710,2025-06-07
4418,8980,2025-03-14
4419,1391,2024-10-11
4420,396,2024-12-02
4421,5223,2025-09-02
4422,1448,2025-04-16
4423,2187,2024-10-08
4424,2509,2025-09-05
4425,7528,2025-05-02
4426,5339,2024-10-08
4427,147,2025-06-22
4428,2215,2025-04-04
4429,8072,2024-09-28
4430,3788,2025-08-23
4431,8672,2024-10-12
4432,851,2025-08-15
4433,2678,2025-06-12
4434,2008,2025-04-05
4435,4207,2025-07-06
4436,6544,2025-05-08
4437,9201,2025-09-15
4438,4106,2024-10-27
4439,6076,2024-10-17
4440,7677,2024-11-25
4441,9132,2025-02-27
4442,7827,2024-10-30
4443,8422,2025-01-01
4444,9844,2025-06-29
4445,455,2025-04-01
4446,9970,2024-12-30
4447,4309,2025-07-14
4448,7843,2025-05-21
4449,8882,2025-04-07
4450,7720,2025-03-17
4451,8670,2025-02-03
4452,3624,2025-05-08
4453,1675,2025-03-28
4454,2216,2025-06-28
4455,7809,2025-04-22
4456,1561,2025-04-01
4457,6901,2025-05-11
4458,9338,2025-06-24
4459,2245,2025-06-15
4460,3093,2025-02-16
4461,4947,2024-12-16
4462,7430,2025-08-22
4463,8523,2025-06-20
4464,9003,2025-07-18
4465,7459,2025-07-21
4466,8381,2025-03-12
4467,2005,2024-12-29
4468,244,2025-04-29
4469,4490,2024-12-22
4470,6239,2025-04-02
4471,4609,2025-03-17
4472,567,2025-07-27
4473,5922,2025-09-15
4474,3420,2024-09-30
4475,274,2025-04-07
4476,7191,2025-07-18
4477,5618,2024-10-15
4478,9919,2025-01-06
4479,1652,2024-12-06
4480,4125,2025-06-04
4481,774,2024-10-10
4482,3151,2025-05-19
4483,2330,2024-12-30
4484,3332,2025-01-06
4485,8413,2025-08-15
4486,5152,2025-04-03
4487,6058,2025-02-22
4488,5187,2025-04-19
4489,8782,2025-02-09
4490,8054,2025-03-03
4491,5626,2025-01-21
4492,6583,2025-07-24
4493,1856,2025-03-19
4494,3336,2025-06-25
4495,808,2025-04-09
4496,1024,2024-11-12
4497,3356,2025-05-25
4498,3643,2025-04-16
4499,6149,2024-12-26
4500,5962,2025-05-03
4501,4532,2025-02-10
4502,1585,2024-11-22
4503,3343,2025-05-16
4504,6399,2025-09-02
4505,7184,2025-01-05
4506,3378,2025-04-05
4507,7174,2025-01-29
4508,5008,2025-02-18
4509,4090,2024-11-05
4510,9394,2025-08-03
4511,1756,2024-12-24
4512,2060,2024-10-29
4513,6427,2025-03-25
4514,7517,2024-10-18
4515,8606,2025-05-17
4516,4314,2024-09-26
4517,6766,2025-03-15
4518,5494,2025-03-07
4519,7290,2025-05-13
4520,4810,2025-01-24
4521,1546,2025-01-29
4522,7803,2025-01-04
4523,644,2025-07-08
4524,7800,2025-03-23
4525,212,2025-06-18
4526,462,2025-07-20
4527,2016,2025-07-03
4528,7707,2025-09-09
4529,8137,2025-08-07
4530,8608,2024-10-09
4531,3034,2025-03-02
4532,8828,2025-03-20
4533,5206,2025-03-20
4534,925,2024-10-16
4535,2524,2025-07-15
4536,2476,2025-05-24
4537,173,2025-02-27
4538,757,2025-06-16
4539,4405,2025-08-03
4540,9384,2025-09-03
4541,2665,2025-03-21
4542,3072,2024-11-25
4543,9092,2025-01-28
4544,6042,2025-08-30
4545,931,2025-01-23
4546,1986,2025-06-16
4547,4109,2025-06-06
4548,3418,2025-03-05
4549,7140,2025-09-15
4550,4775,2025-06-21
4551,3070,2025-07-27
4552,1412,2025-07-30
4553,913,2025-08-10
4554,7257,2025-05-21
4555,2147,2024-12-13
4556,5993,2025-02-01
4557,8794,2024-10-22
4558,3049,2024-11-17
4559,3940,2025-05-06
4560,6574,2025-06-07
4561,4049,2025-06-25
4562,1212,2024-12-15
4563,7036,2025-02-08
4564,7009,2025-08-28
4565,9089,2024-12-15
4566,8087,2024-11-04
4567,6448,2025-02-22
4568,426,2024-10-06
4569,6662,2024-12-20
4570,5340,2025-08-16
4571,7075,2024-12-02
4572,9366,2025-02-06
4573,2529,2024-10-14
4574,8045,2025-05-29
4575,6074,2025-01-31
4576,8568,2025-04-15
4577,368,2025-02-18
4578,6146,2024-11-25
4579,6211,2025-08-03
4580,3504,2025-02-08
4581,7906,2024-10-25
4582,6278,2025-04-07
4583,1031,2025-08-12
4584,3711,2025-04-16
4585,5283,2024-12-18
4586,4113,2025-02-12
4587,4187,2024-11-04
4588,3905,2025-05-30
4589,4641,2025-04-27
4590,9144,2025-06-26
4591,834,2024-12-09
4592,7071,2024-11-04
4593,7993,2024-09-15
4594,5960,2024-09-17
4595,7813,2025-08-23
4596,1366,2025-08-09
4597,1996,2025-06-28
4598,2582,2025-04-16
4599,6078,2024-10-18
4600,6261,2024-09-28
4601,4933,2025-07-07
4602,3503,2024-09-27
4603,4292,2025-07-24
4604,6312,2025-06-27
4605,5309,2025-09-07
4606,9469,2025-04-02
4607,9886,2024-12-23
4608,9693,2025-06-22
4609,4577,2025-05-27
4610,7818,2025-02-16
4611,6426,2024-12-18
4612,8251,2025-06-25
4613,7522,2025-04-02
4614,7334,2024-12-31
4615,7532,2025-09-13
4616,2424,2025-04-07
4617,7818,2025-02-19
4618,2830,2024-12-17
4619,5346,2025-03-10
4620,4210,2025-01-28
4621,8467,2025-05-08
4622,7655,2024-11-10
4623,3118,2025-01-28
4624,8836,2025-06-11
4625,8938,2025-07-19
4626,1563,2025-03-20
4627,102,2024-11-12
4628,1055,2025-03-09
4629,6270,2025-01-22
4630,5473,2025-04-11
4631,1852,2024-11-04
4632,7403,2025-06-08
4633,6636,2025-01-28
4634,1089,2025-07-12
4635,8609,2024-11-12
4636,2446,2025-08-03
4637,797,2025-08-12
4638,7200,2025-08-13
4639,6444,2024-10-14
4640,5583,2025-06-11
4641,8286,2024-10-25
4642,7156,2025-03-10
4643,4462,2024-10-05
4644,6612,2025-03-06
4645,2487,2025-03-16
4646,4259,2025-08-31
4647,5532,2025-01-24
4648,8422,2025-04-12
4649,1197,2024-10-25
4650,943,2025-07-12
4651,5450,2025-03-20
4652,7400,2025-01-11
4653,9169,2025-08-20
4654,4280,2024-11-23
4655,8289,2025-04-07
4656,907,2025-07-26
4657,9566,2025-04-08
4658,2231,2025-04-19
4659,8581,2024-11-30
4660,7230,2025-03-23
4661,5830,2024-09-25
4662,4119,2025-08-31
4663,5613,2025-03-31
4664,4494,2025-05-07
4665,4445,2025-01-26
4666,7164,2025-04-17
4667,2092,2025-02-13
4668,2324,2025-05-16
4669,2383,2025-02-12
4670,7460,2025-05-20
4671,1811,2024-11-20
4672,7165,2025-03-22
4673,334,2024-10-19
4674,4321,2024-11-30
4675,6052,2025-03-08
4676,5023,2024-12-25
4677,4400,2025-03-19
4678,3809,2025-03-25
4679,6512,2024-10-25
4680,5915,2025-08-11
4681,1668,2025-08-12
4682,5508,2024-12-25
4683,2263,2024-11-10
4684,8974,2024-11-17
4685,1713,2024-12-08
4686,5682,2024-11-11
4687,9642,2025-06-11
4688,2374,2024-09-21
4689,8591,2025-06-02
4690,2623,2025-06-30
4691,4811,2024-10-20
4692,4915,2025-02-06
4693,8810,2025-04-28
4694,3402,2025-06-21
4695,7206,2025-05-12
4696,4508,2025-09-13
4697,5542,2024-11-13
4698,7742,2025-02-01
4699,8274,2025-01-13
4700,88,2025-01-28
4701,7921,2025-04-16
4702,278,2025-05-09
4703,9498,2025-06-27
4704,498,2025-02-10
4705,8682,2025-04-17
4706,6852,2025-08-13
4707,166,2025-03-28
4708,5118,2024-12-05
4709,9796,2025-01-19
4710,2138,2025-04-15
4711,9220,2025-06-26
4712,5338,2024-12-10
4713,7571,2025-07-28
4714,5395,2025-07-01
4715,2356,2025-05-06
4716,7772,2025-07-31
4717,2811,2025-03-28
4718,7035,2025-09-11
4719,3286,2025-04-28
4720,3348,2025-06-24
4721,2757,2025-05-14
4722,3855,2025-01-22
4723,5656,2025-05-31
4724,9586,2025-03-23
4725,6410,2025-06-28
4726,4438,2024-09-28
4727,8281,2025-05-12
4728,8304,2025-08-01
4729,5460,2025-05-22
4730,7986,2025-08-15
4731,4189,2025-09-03
4732,3862,2025-08-30
4733,3256,2024-11-22
4734,4216,2024-11-27
4735,5413,2025-03-04
4736,8237,2025-07-30
4737,7336,2025-02-20
4738,1752,2025-03-19
4739,6478,2024-11-25
4740,4127,2025-04-16
4741,4993,2025-08-08
4742,7321,2025-05-20
4743,4528,2025-04-29
4744,3810,2025-09-13
4745,2639,2025-07-01
4746,3656,2025-07-22
4747,4379,2024-10-03
4748,8716,2025-07-17
4749,3108,2025-06-16
4750,1348,2025-06-11
4751,8593,2025-04-29
4752,7622,2025-05-14
4753,3660,2025-03-03
4754,428,2025-07-21
4755,5787,2025-05-13
4756,6870,2025-01-27
4757,5135,2025-04-18
4758,5737,2025-08-19
4759,2825,2024-10-23
4760,730,2025-03-11
4761,2451,2024-11-11
4762,6911,2025-04-14
4763,2870,2024-11-13
4764,7758,2024-11-10
4765,905,2025-01-04
4766,4351,2025-09-14
4767,2174,2025-06-01
4768,6454,2025-05-24
4769,8984,2025-01-08
4770,1657,2025-02-23
4771,1903,2025-03-22
4772,6439,2025-01-07
4773,5401,2024-11-08
4774,4855,2024-11-25
4775,5085,2024-10-08
4776,7175,2025-05-18
4777,5684,2025-05-30
4778,7412,2024-12-28
4779,4217,2025-01-06
4780,3281,2024-09-17
4781,8469,2025-06-03
4782,9167,2024-10-07
4783,4261,2025-02-06
4784,1928,2024-09-17
4785,880,2024-10-24
4786,7405,2025-04-18
4787,3057,2025-04-11
4788,6370,2024-11-03
4789,3011,2025-03-30
4790,5984,2025-02-07
4791,8968,2024-11-13
4792,6996,2025-08-01
4793,1041,2024-11-12
4794,812,2024-11-21
4795,5732,2025-02-19
4796,9813,2025-06-24
4797,9045,2025-06-21
4798,5334,2024-10-22
4799,4681,2025-06-20
4800,4589,2024-10-31
4801,5113,2025-08-02
4802,5642,2025-07-29
4803,6563,2024-09-22
4804,4200,2025-08-05
4805,884,2025-03-31
4806,7905,2024-12-15
4807,3369,2025-07-09
4808,5783,2025-08-28
4809,3333,2024-10-03
4810,166,2025-08-10
4811,6974,2025-03-06
4812,807,2025-02-04
4813,5494,2025-09-02
4814,2439,2025-02-09
4815,8795,2025-02-13
4816,3438,2025-05-05
4817,9607,2025-08-31
4818,6309,2025-03-03
4819,8437,2025-07-20
4820,2006,2025-01-15
4821,6799,2025-07-09
4822,454,2025-07-14
4823,2416,2024-10-06
4824,5776,2025-04-28
4825,9940,2024-12-12
4826,868,2025-02-05
4827,7703,2025-07-03
4828,9516,2024-10-14
4829,7698,2025-08-28
4830,8457,2025-05-23
4831,166,2024-11-05
4832,8473,2024-09-23
4833,8371,2024-10-06
4834,4420,2024-12-10
4835,8283,2025-06-24
4836,8954,2025-06-17
4837,6003,2025-04-17
4838,8817,2025-08-26
4839,7835,2024-10-14
4840,7909,2024-11-19
4841,5102,2025-09-12
4842,3680,2025-02-12
4843,3657,2025-06-25
4844,2040,2025-01-27
4845,169,2024-12-09
4846,7724,2024-09-20
4847,6317,2025-06-15
4848,5428,2025-03-18
4849,8761,2024-11-07
4850,7901,2025-02-05
4851,3788,2025-03-29
4852,469,2025-08-06
4853,955,2024-09-18
4854,2241,2025-09-14
4855,4427,2025-05-04
4856,635,2025-02-12
4857,7664,2024-10-24
4858,2205,2025-04-01
4859,7115,2025-02-25
4860,7481,2025-05-11
4861,2304,2025-09-09
4862,3835,2025-06-24
4863,5899,2025-07-30
4864,2433,2025-03-07
4865,3665,2025-09-07
4866,6372,2025-05-20
4867,7305,2025-01-31
4868,4202,2025-04-20
4869,4913,2025-01-02
4870,1616,2024-10-03
4871,9104,2025-04-04
4872,4536,2025-04-03
4873,782,2025-02-20
4874,7068,2025-02-13
4875,9034,2024-12-04
4876,6579,2025-07-18
4877,9146,2024-11-21
4878,9898,2025-08-25
4879,3681,2025-06-25
4880,5171,2025-02-22
4881,2595,2025-06-06
4882,9684,2025-04-01
4883,7012,2025-06-03
4884,4402,2025-07-26
4885,6478,2025-01-21
4886,3515,2025-08-19
4887,1695,2025-01-10
4888,6559,2025-07-26
4889,8330,2025-01-11
4890,8553,2025-05-21
4891,1212,2024-11-09
4892,2563,2025-05-01
4893,3968,2024-12-15
4894,5726,2024-12-23
4895,1815,2025-07-16
4896,5532,2025-05-23
4897,7982,2025-02-04
4898,7641,2025-04-24
4899,1558,2025-08-01
4900,4004,2024-10-18
4901,6586,2025-07-26
4902,8946,2024-12-09
4903,5608,2025-04-22
4904,8733,2024-10-28
4905,1018,2025-07-26
4906,6937,2025-04-08
4907,7715,2025-03-05
4908,5004,2025-03-11
4909,205,2024-09-21
4910,1718,2024-10-17
4911,7010,2025-02-25
4912,4947,2025-07-08
4913,1698,2025-01-11
4914,8298,2025-08-07
4915,3596,2025-05-04
4916,2252,2024-12-21
4917,7914,2024-12-08
4918,2845,2025-07-03
4919,5890,2025-08-08
4920,6248,2025-03-28
4921,5010,2024-10-20
4922,9057,2025-04-16
4923,9108,2025-07-14
4924,7609,2024-11-29
4925,98,2025-01-23
4926,6186,2025-03-27
4927,3457,2025-03-13
4928,3025,2024-09-26
4929,4024,2025-07-18
4930,4286,2025-05-31
4931,7622,2025-05-20
4932,6341,2024-10-08
4933,2810,2025-04-21
4934,6580,2024-10-04
4935,5840,2024-10-18
4936,625,2024-11-01
4937,9457,2024-11-12
4938,7257,2025-04-07
4939,1588,2025-08-17
4940,763,2025-07-15
4941,5371,2025-06-04
4942,672,2025-04-15
4943,7836,2025-04-06
4944,7241,2024-12-22
4945,2076,2025-01-11
4946,4064,2025-01-18
4947,6502,2025-07-18
4948,6619,2025-03-01
4949,9743,2025-03-06
4950,5593,2024-09-29
4951,7355,2024-11-02
4952,4438,2025-01-11
4953,5956,2025-07-25
4954,1006,2025-04-11
4955,9881,2024-12-08
4956,867,2025-08-17
4957,9328,2024-12-09
4958,8419,2025-01-14
4959,9420,2025-03-12
4960,5866,2025-05-28
4961,7609,2025-04-02
4962,5081,2024-11-13
4963,8901,2025-07-30
4964,6688,2024-11-11
4965,8948,2025-03-24
4966,9518,2025-04-08
4967,1609,2024-10-18
4968,1282,2024-11-13
4969,1287,2025-05-05
4970,7897,2025-06-06
4971,5948,2025-05-18
4972,3212,2024-11-05
4973,7757,2025-06-21
4974,5877,2025-05-30
4975,4518,2025-02-01
4976,2805,2024-10-10
4977,2231,2025-02-01
4978,5516,2025-05-01
4979,5346,2025-07-01
4980,4877,2025-05-31
4981,4651,2024-10-08
4982,2557,2025-03-12
4983,9065,2024-10-17
4984,1725,2025-08-09
4985,5000,2024-09-23
4986,6671,2024-09-18
4987,9572,2025-01-12
4988,3137,2025-04-11
4989,239,2025-04-17
4990,3785,2025-02-26
4991,3201,2025-02-06
4992,3331,2025-03-22
4993,1883,2025-09-06
4994,6161,2025-05-17
4995,3784,2025-03-12
4996,2116,2025-07-23
4997,7607,2025-09-06
4998,7589,2025-01-27
4999,3789,2025-02-22
5000,4655,2025-06-02
