product_sk,product_id,product_name,description,category_id,category_name,brand,price,price_start_date_key,price_end_date_key,price_is_active,stock_quantity,product_date_key,entry_date_key
202,202,Pfizer Find,Pass despite card check security paper indeed near.,10,Health,Pfizer,34.06999969482422,2025-09-24,,1,82,20240915,20250924
203,203,Continental Sometimes,Soon stay seven quite other skin moment month gun true.,11,Automotive,Continental,401.4200134277344,2025-09-24,,1,339,20231212,20250924
204,204,Staedtler Assume,Total dark Mr clearly take kind quite response major together.,12,Stationery,Staedtler,44.459999084472656,2025-09-24,,1,232,20240827,20250924
205,205,Apple Table,Law message lead around left.,1,Electronics,Apple,875.8599853515625,2025-09-24,,1,496,20250603,20250924
206,206,H&M Foot,How staff second official.,2,Fashion,H&M,331.7200012207031,2025-09-24,,1,0,20231021,20250924
207,207,Macmillan Land,Red must art thus worry line expert conference.,3,Books,Macmillan,15.319999694824219,2025-09-24,,1,185,20231230,20250924
208,208,Estée Lauder Space,Hear through large true help bag who themselves card.,4,Beauty,Estée Lauder,152.72000122070312,2025-09-24,,1,104,20250715,20250924
209,209,Reebok Happen,Condition Mr more road development about.,5,Sports,Reebok,464.55999755859375,2025-09-24,,1,224,20231003,20250924
210,210,Ashley Fire,Pull name mother statement easy get every visit right.,6,Furniture,Ashley,77.16000366210938,2025-09-24,,1,322,20231212,20250924
211,211,Bosch Almost,Past view threat drive attack order land public the.,7,Home Appliances,Bosch,479.9100036621094,2025-09-24,,1,7,20240324,20250924
212,212,Hasbro Sit,I doctor describe tell argue.,8,Toys,Hasbro,48.81999969482422,2025-09-24,,1,430,20241011,20250924
213,213,Nestle Figure,Staff rule five our pull fly few.,9,Groceries,Nestle,12.630000114440918,2025-09-24,,1,426,20240105,20250924
214,214,Johnson & Johnson Recent,Determine feel article we they treatment personal interview many win.,10,Health,Johnson & Johnson,215.8300018310547,2025-09-24,,1,260,20250127,20250924
215,215,Bridgestone Remain Lite,Skill five indicate chance heavy senior list support.,11,Automotive,Bridgestone,784.3900146484375,2025-09-24,,1,124,20240506,20250924
216,216,Staedtler Toward,South trip none whose newspaper care.,12,Stationery,Staedtler,31.299999237060547,2025-09-24,,1,471,20240322,20250924
217,217,Xiaomi Especially,Form bad last he movie stop.,1,Electronics,Xiaomi,2210.3798828125,2025-09-24,,1,442,20231026,20250924
218,218,Nike Executive Lite,Purpose owner them could seven right next look.,2,Fashion,Nike,142.5500030517578,2025-09-24,,1,403,20250722,20250924
219,219,O'Reilly What,Field training deep couple scientist section senior trial.,3,Books,O'Reilly,20.559999465942383,2025-09-24,,1,152,20250309,20250924
220,220,Estée Lauder Pm,However dream focus executive letter possible.,4,Beauty,Estée Lauder,90.97000122070312,2025-09-24,,1,247,20240512,20250924
221,221,Reebok Every,Mention market better wonder light style trial have.,5,Sports,Reebok,383.80999755859375,2025-09-24,,1,193,20240802,20250924
222,222,Wayfair Answer,Ten scientist administration network once result far cultural discover now.,6,Furniture,Wayfair,1741.81005859375,2025-09-24,,1,357,20240324,20250924
223,223,Bosch Money,Pressure range either start whom politics make collection some college.,7,Home Appliances,Bosch,365.6700134277344,2025-09-24,,1,397,20250328,20250924
224,224,Mattel Office Lite,Contain threat wrong whatever model stuff avoid stand any.,8,Toys,Mattel,142.52000427246094,2025-09-24,,1,415,20230920,20250924
225,225,Kellogg's Itself,Successful discuss religious across media health.,9,Groceries,Kellogg's,66.70999908447266,2025-09-24,,1,420,20250107,20250924
226,226,GSK Pull,Tree process administration mother in admit reveal movie expert maybe recently.,10,Health,GSK,150.11000061035156,2025-09-24,,1,18,20240815,20250924
227,227,Bosch Sure,Blood benefit chance court money spring.,11,Automotive,Bosch,476.239990234375,2025-09-24,,1,445,20240410,20250924
228,228,Moleskine Stuff,Bad where learn during recently feel stock ball.,12,Stationery,Moleskine,35.779998779296875,2025-09-24,,1,269,20250713,20250924
229,229,LG Rate Plus,Behavior here need argue act.,1,Electronics,LG,1083.949951171875,2025-09-24,,1,335,20240127,20250924
230,230,Adidas Beautiful Max,Suddenly population former with wind thus try discover top.,2,Fashion,Adidas,142.0399932861328,2025-09-24,,1,354,20250306,20250924
231,231,Macmillan Very,Little another avoid understand tonight nor allow up fire which.,3,Books,Macmillan,51.849998474121094,2025-09-24,,1,436,20241214,20250924
232,232,Estée Lauder Charge,Up federal nor note support quality music himself.,4,Beauty,Estée Lauder,126.4800033569336,2025-09-24,,1,454,20250412,20250924
233,233,Asics Challenge,May window approach join stuff.,5,Sports,Asics,27.59000015258789,2025-09-24,,1,35,20240606,20250924
234,234,IKEA Point,Western however similar ahead event yeah make green wait it quickly.,6,Furniture,IKEA,1843.43994140625,2025-09-24,,1,116,20250210,20250924
235,235,Philips Husband,Sign far east available environmental.,7,Home Appliances,Philips,165.6999969482422,2025-09-24,,1,324,20240707,20250924
236,236,Hasbro Seek,Science first blood accept final growth.,8,Toys,Hasbro,91.5199966430664,2025-09-24,,1,355,20240412,20250924
237,237,Kellogg's Blue,Beautiful issue news mention billion bed.,9,Groceries,Kellogg's,5.550000190734863,2025-09-24,,1,407,20241119,20250924
238,238,Johnson & Johnson Better Max,Our foot history factor hold be top toward within occur.,10,Health,Johnson & Johnson,130.91000366210938,2025-09-24,,1,125,20240125,20250924
239,239,Bridgestone Reveal,College especially environmental certainly cold every feel site.,11,Automotive,Bridgestone,548.6199951171875,2025-09-24,,1,92,20240622,20250924
240,240,Moleskine Enter Lite,Result many pattern leader career according how.,12,Stationery,Moleskine,49.959999084472656,2025-09-24,,1,123,20250630,20250924
241,241,LG Pressure,Sound forget friend spring teacher wind carry fly.,1,Electronics,LG,443.4800109863281,2025-09-24,,1,236,20250309,20250924
242,242,Puma Deep Max,Fire who why fact reason make office drug heavy.,2,Fashion,Puma,270.07000732421875,2025-09-24,,1,460,20250611,20250924
243,243,Macmillan Stock,Half usually customer young conference should agree road.,3,Books,Macmillan,42.27000045776367,2025-09-24,,1,80,20250319,20250924
244,244,L'Oreal Determine,Something story attorney summer some pull cause field education.,4,Beauty,L'Oreal,71.08000183105469,2025-09-24,,1,300,20240113,20250924
245,245,Reebok Senior,Smile available wrong look husband media turn reality myself.,5,Sports,Reebok,217.91000366210938,2025-09-24,,1,128,20250522,20250924
246,246,Wayfair Here,Order trial body eat professor coach partner none population position.,6,Furniture,Wayfair,414.45001220703125,2025-09-24,,1,196,20250422,20250924
247,247,KitchenAid Glass Lite,Black better develop section newspaper reach determine hear leg.,7,Home Appliances,KitchenAid,866.4500122070312,2025-09-24,,1,294,20250224,20250924
248,248,Mattel Per,Character young lot far turn beat story role give.,8,Toys,Mattel,62.56999969482422,2025-09-24,,1,500,20240608,20250924
249,249,PepsiCo Lose,Miss give best reveal laugh attack.,9,Groceries,PepsiCo,1.7999999523162842,2025-09-24,,1,442,20231020,20250924
250,250,GSK Take,Against gas body son upon.,10,Health,GSK,292.1600036621094,2025-09-24,,1,466,20250413,20250924
251,251,Bridgestone Either,Company civil nice when discussion if continue policy it ahead.,11,Automotive,Bridgestone,667.9400024414062,2025-09-24,,1,462,20250104,20250924
252,252,Staedtler Use,Last involve above Democrat everything region.,12,Stationery,Staedtler,19.18000030517578,2025-09-24,,1,410,20250526,20250924
253,253,Sony At Plus,Big the cost for leader energy television month police others.,1,Electronics,Sony,1590.1400146484375,2025-09-24,,1,347,20250102,20250924
254,254,Puma Including,Box goal leader common purpose song try opportunity public finish.,2,Fashion,Puma,275.5299987792969,2025-09-24,,1,70,20240319,20250924
255,255,Penguin Focus,Consumer really memory industry case.,3,Books,Penguin,40.54999923706055,2025-09-24,,1,158,20240710,20250924
256,256,Estée Lauder Land Max,Main Mr try us community cold.,4,Beauty,Estée Lauder,147.27000427246094,2025-09-24,,1,46,20240427,20250924
257,257,Reebok Challenge,Fire late approach grow act carry.,5,Sports,Reebok,213.60000610351562,2025-09-24,,1,102,20250610,20250924
258,258,IKEA If,Measure manager range indeed style major bar air set factor.,6,Furniture,IKEA,1755.3900146484375,2025-09-24,,1,187,20240416,20250924
259,259,Panasonic Down,Eye sit not significant manager member of environmental myself yard.,7,Home Appliances,Panasonic,400.32000732421875,2025-09-24,,1,422,20241110,20250924
260,260,Mattel Test,Service kid despite interesting save.,8,Toys,Mattel,62.54999923706055,2025-09-24,,1,445,20250204,20250924
261,261,Kellogg's Society,Fear yourself last give stage keep yes.,9,Groceries,Kellogg's,47.36000061035156,2025-09-24,,1,38,20250510,20250924
262,262,Johnson & Johnson Task,Decide scene ready technology particular into pattern.,10,Health,Johnson & Johnson,70.01000213623047,2025-09-24,,1,346,20250517,20250924
263,263,Bridgestone Design,South now mother others collection without.,11,Automotive,Bridgestone,323.9599914550781,2025-09-24,,1,433,20240430,20250924
264,264,Faber-Castell Figure,Environment teach world quickly believe while size try yeah term.,12,Stationery,Faber-Castell,63.459999084472656,2025-09-24,,1,7,20231223,20250924
265,265,Sony Science,Economic represent stock seven put majority.,1,Electronics,Sony,1191.489990234375,2025-09-24,,1,344,20241207,20250924
266,266,Puma Project,Physical heart away some shoulder idea seek.,2,Fashion,Puma,237.97999572753906,2025-09-24,,1,421,20250308,20250924
267,267,O'Reilly Would Plus,Lawyer maintain old than suggest behavior will play.,3,Books,O'Reilly,30.93000030517578,2025-09-24,,1,317,20250310,20250924
268,268,Maybelline Help,Somebody huge why station manager.,4,Beauty,Maybelline,46.61000061035156,2025-09-24,,1,32,20240523,20250924
269,269,Asics Them,Front official not magazine gas radio any.,5,Sports,Asics,158.07000732421875,2025-09-24,,1,209,20231202,20250924
270,270,IKEA Produce Pro,Administration upon citizen lead yeah into yet travel think.,6,Furniture,IKEA,622.6400146484375,2025-09-24,,1,252,20240507,20250924
271,271,Philips Cold Plus,Behavior growth bar professor power appear personal.,7,Home Appliances,Philips,595.2000122070312,2025-09-24,,1,189,20250401,20250924
272,272,Hasbro Scene,Investment before believe degree back order mind.,8,Toys,Hasbro,140.80999755859375,2025-09-24,,1,276,20240826,20250924
273,273,Kellogg's Act,Receive stage write institution.,9,Groceries,Kellogg's,72.93000030517578,2025-09-24,,1,453,20231227,20250924
274,274,Pfizer Mean,Director become south billion happen.,10,Health,Pfizer,250.61000061035156,2025-09-24,,1,315,20240505,20250924
275,275,Continental Certain,Similar send card year central most across practice.,11,Automotive,Continental,230.99000549316406,2025-09-24,,1,353,20240822,20250924
276,276,Staedtler Have Lite,Physical character in rather team beautiful.,12,Stationery,Staedtler,76.08999633789062,2025-09-24,,1,437,20231203,20250924
277,277,Sony Challenge Max,Operation himself white fire cause everybody.,1,Electronics,Sony,1406.719970703125,2025-09-24,,1,500,20231120,20250924
278,278,Puma Energy,Over return expect wait agree suggest then day parent country.,2,Fashion,Puma,165.27000427246094,2025-09-24,,1,97,20240716,20250924
279,279,Penguin Find,Six soldier dream history drop.,3,Books,Penguin,50.33000183105469,2025-09-24,,1,46,20250123,20250924
280,280,Nivea Phone,Month within would value car.,4,Beauty,Nivea,120.63999938964844,2025-09-24,,1,10,20250715,20250924
281,281,Puma Those,Inside national common likely would authority onto add democratic two.,5,Sports,Puma,129.35000610351562,2025-09-24,,1,64,20250521,20250924
282,282,Ashley Information Plus,Expert Republican short interest I policy Mrs check base.,6,Furniture,Ashley,1181.0400390625,2025-09-24,,1,416,20231116,20250924
283,283,Bosch Much,Window choice force only shake power.,7,Home Appliances,Bosch,238.3800048828125,2025-09-24,,1,461,20250127,20250924
284,284,Hasbro Attorney Plus,Recognize role suffer around beat its law.,8,Toys,Hasbro,197.57000732421875,2025-09-24,,1,276,20241231,20250924
285,285,Kellogg's Around,Program price compare actually case activity market.,9,Groceries,Kellogg's,11.880000114440918,2025-09-24,,1,443,20240611,20250924
286,286,Johnson & Johnson Necessary Max,Situation result cold camera sit environmental though sign ahead southern.,10,Health,Johnson & Johnson,237.6300048828125,2025-09-24,,1,121,20240414,20250924
287,287,Bridgestone Need,Enjoy window physical many member.,11,Automotive,Bridgestone,147.64999389648438,2025-09-24,,1,26,20231029,20250924
288,288,Moleskine Money,Cold church significant thus purpose boy scientist able teach activity.,12,Stationery,Moleskine,42.560001373291016,2025-09-24,,1,381,20231021,20250924
289,289,Apple Marriage,Him change use tax need trial scientist information.,1,Electronics,Apple,1967.239990234375,2025-09-24,,1,262,20240522,20250924
290,290,Uniqlo Energy Plus,Trouble floor step number budget pull apply development middle.,2,Fashion,Uniqlo,378.7099914550781,2025-09-24,,1,22,20231021,20250924
291,291,O'Reilly Institution,Theory tend similar financial beat.,3,Books,O'Reilly,58.02000045776367,2025-09-24,,1,31,20240904,20250924
292,292,Estée Lauder Across,Customer nor fight performance less option management significant.,4,Beauty,Estée Lauder,86.9800033569336,2025-09-24,,1,55,20240214,20250924
293,293,Asics Significant,Set early according improve do get style theory week ability.,5,Sports,Asics,227.35000610351562,2025-09-24,,1,460,20250207,20250924
294,294,IKEA However,Billion morning draw man art young Republican.,6,Furniture,IKEA,313.70001220703125,2025-09-24,,1,64,20231127,20250924
295,295,Panasonic Animal,Today mind red head window be believe.,7,Home Appliances,Panasonic,886.3400268554688,2025-09-24,,1,364,20231228,20250924
296,296,Mattel Public,Avoid nothing itself who door end fire song.,8,Toys,Mattel,121.48999786376953,2025-09-24,,1,150,20250313,20250924
297,297,Kellogg's Theory,Fish evening avoid dark sister once choice clearly.,9,Groceries,Kellogg's,43.59000015258789,2025-09-24,,1,406,20240911,20250924
298,298,GSK Former Plus,Building group show later leg system bed space.,10,Health,GSK,130.72999572753906,2025-09-24,,1,454,20240509,20250924
299,299,Bosch The,American structure foreign before eat green message quality employee wrong.,11,Automotive,Bosch,663.6599731445312,2025-09-24,,1,204,20231010,20250924
300,300,Staedtler Interview,New nearly behind big soldier building article sit develop.,12,Stationery,Staedtler,25.690000534057617,2025-09-24,,1,160,20240216,20250924
301,301,OnePlus Than Plus,Head piece popular old else spend against ask.,1,Electronics,OnePlus,1748.3699951171875,2025-09-24,,1,242,20250816,20250924
302,302,Nike Race Pro,Speak begin suggest speak business walk anything under item.,2,Fashion,Nike,46.36000061035156,2025-09-24,,1,49,20250331,20250924
